Sentence,Tag
KARAULI JILA CRICKET team 17 year vijeta GSS banki hindaun city Koch Kamlesh Choudhary  S D M hindaun se sheeled prapt karte huye pic.twitter.com/rCST2rE8sQ,0
Are Sir Zara Nazar ghuma k or states Ko bhi dekh lo aap logo k 60 saal k gande politics ka natiza hai ye...!! Or Sharam to aani nahi hai.!!,0
AAJ MUSALMANO NE TRIPLE TALAQ PAR SC KE FAISLE KA VIRODH KIYA JISME 100 GADIYA JALAYI AUR 30 LOG MARE GAYE( AGAR AISA HOTA TOH),0
Wo to dall gaya hai per abhi jo hazir service hai Un ko q nai samjh ah rahi 3 borders per halat kharab hai aur wo politics kar rahye hai,0
Bhaiya aap jaldi se india ke liye keliye na aap ko nahi dekhta hoon to cricket dekhne ka man nahi  karta hai,0
I hope ye ache din abhi aur ache na ho..... #sarcasm #BankSeBachao,1
Hum musalmano ne sabit Kar Diya Kanoon Ki Izzat Hum Jyada Karte Hain nahi to triple talaq Kahin koi hinsa nahi hui,0
Bhaiya hum ko cricket UP se khelna hai kiya aap hamari help karenge,0
#Irony is that #jio ke Internet se Jio ka app hi nahi open hota hai..,1
Jeej #sarcasm,0
Kuch bhee ho sakta hai! Politics me.,0
Triple talaq ke naam pe apni hee ma behno ka Halala toh nhin karwate tum jaanwaro ke jaise?,0
#Roza khud rkhte ho bhuko ka desh hm ko bolte ho #Irony..,1
Wah ji wah Dharm ji aap jaisa Bollywood me na koi tha na koi hai aur na hi koi aaye ga. Tusi great ho Dharm ji @aapkadharam,0
Dear @bookmyshow Aap Sirf Tickets Ka Dekhiye Cricket ke Liye @cricbuzz Hai...pic.twitter.com/Ob8DHUstkz,0
Sari Zindagi cricket khalee ha..Awam Guwa ha i rupee kee corruption nahee kee - Sharjeel Khan,0
Aaj Australia Mai bhi 'cricket' ki jeet huyi hai... #BANvAUS,0
Kami bhai aap achay admi ho - doa hay aap kamiyab rahain hamesha - domestic cricket main,0
@unbezahmbar see hashtag #sarcasm,0
#Cricket_News: Umar Akmal Aur Kamran Akmal Ko Har Iss Coach Se Takleef Hai Jo Inhain Na Khilai....* #WaqarYounis,0
Waha south bhi Baahubali banaa Gaya aur ye Bollywood waale abhi bhi Judwaa ka remake hi banaa pa rahe Hain! Inse kuch bhi na ho paayega..,0
Shakeel bhai aap kab se politics ki baat karne lage hai,0
bas baat ye h Ki sabhi KO apni politics chamkani hai..isliye aaj musalmano KO target kiya ja raha h,0
#TripleTalaq  Kuch mullon ko abhi  samajh nahi aaya h. Mullon samajh jao nahin to muslim woman dharma bhi change kar sakti h. safe rahengi.,0
"Makkah se crore log ki astha hai, isliye kuch nahi bol raha samjha. Tu development aur politics pe rah, fir dekh tamasha",0
#KapilSibal k kya ha kahnai #Aurat ka dard na pahchana #TripleTalaq ko Chala #RamJanamSathanAsstha sa milana jo chala #1teer2nishanaLganai,0
O yese ki in mulla molavion ne socha tha BJP to yese hi bakvas kar rahi hai triple talaq kabhi khatm hoga hi nahi par ho gaya ab kanoon  bhi,0
@yadavtejashwi @laluprasadrjd sankh majira hi bajao ab sari family mil kar sare notanki baz india politics me hi hai @ArvindKejriwal,0
"Lol kal dalit protest mai dalit kaat denge, aur triple talaq mai apni biwi ko talaq de denge...Chutiye sale",0
#BOLLYWOOD  Chirag Kahan Roshni Kahan | Devendra Goel | 1959,0
demand karne walon ki supply zyada hai. #irony #fb,1
Kuch gareebon k liye b reh leny do Punjab nawaz ka Sindh Bhutto ka khayberpakhtoon Khan imran ka politics walo kuch he Khof karlo khuda ka,0
"The idea of leching, groping & molesting was validated with 'Socha hai ki tumhe rasta bhulaye..suni jagah pe kahi chhede daraye.. #bollywood",0
'Baho mein chaali aa'' - Thakur from Sholay #Irony,1
"Pehle apna Kaam dear. Nahi to Rozi roti PMO se Nahi aane wali. Wahan koi family he Nahi, Kya janenge janta ki problem. Kewal dirty politics.",0
Sirf cricket ke liye yeh channel lagate log..jab doosra option nahi hoga tab,0
#GorakhpurTragedy sharam se marr jao politics leaders bacco ki moto par bhi rajniti gande raajneta hammare desh ke,0
"""modi je triple talaq bola hi aur godi media debate karane lagi """,0
Sumit awasthi jaise log Abhi triple talaq jaisi world ki sabse badi problem se chutti nahi pae hai ye to choti problem hai sir j.,0
Cricket News Umar Akmal Ko Sabar Se Kaam Lena Chahiye QK Maazi Me SarFraz Ahmed K khilaaF Bhi Aisi Sazish Huwe Thi Aur SarFraz Ahmed Ne,0
uth jao @irzakhaan ji kaab hi subha ho gai hai.. aj ki cricket ki update bhi karni hai ap ney,0
Wah wah humara beta fail hua hai! Khandaan ka naam roshan kar dia beta tune #ThingsDesiParentsSay,1
"Sbse pehle modi ji ko apne ghr se badlaw lana chahiye #jasodaBen ko unka haq de kr, logo pr achha asar padega   #TripleTalaq pic.twitter.com/YaNRBvDH4B",0
Sir ji cast ka politics aap jaisa dummy leader jo aaj tak aapna koi base nahi bana paye ek chhor se mp ka election haad jate hai,0
Ch sb....  Waqt se phle khuch bhe kehna munasib ni hota...  Politics mei khuch bhe final ni hota,0
@Abdulla88462720 behnun ko tou bulaya nae hum #Junooni kis khet ki moli hen! #Sarcasm @IAminaKhan,1
Sonam Kapoor and Arjun Kapoor #favourite #Bollywood #BhaiBehanJodi #HappyRakshaBandhan,0
"Triple Talaq Ban Ke Baad Kitne Musalmano Ne Danga Kiya Tha Yaad Nahi Aa Raha 10,000?? Feeling Shame  #RamRahimSingh",0
Jab ghodi langdi ho jaye to use goli maar kr laash pr politics karo. #RamRahimSentencing #Shaktimaan #MurdaKhorCongress,0
Baba politics bhi nahi karte ye bevkoof log bhagva pahan ke gala fadte hai  sant ko krodh nahi aata  shantchitta wala hi sant hota hai,0
Phr SETTI bjae g  Stage sage ga  Aur tali baje g  Ab khel jame ga  #BRINGING_CRICKET_BACK_HOME #PAKISTAN,0
Haan tou aur kiya Cricket dekh dekh kay pakk gayee thi mein,0
@enterprise_rana kyo ki Kashmir mude par politics karni hai,0
#ek journalist kaam hota he ke logo tak sach baat batye or insaaf ke leyi aawj uthi par hamre log tu bekaaw he ... politics ke koote he.,0
CricKet News: RuMMan Raees & IMaD WasiM SHaDaB Khan Jaise Khilari Bhi Moujood Hai Bharati Players Shaamli Hote To Acha Lagta. SarFaraz AHmed,0
Sir jaara is par apni party ka Stand Clear kare Doglapan na dikhaye. AAP bhi Vote bank ki Politics kar rahi hai  @ArvindKejriwalpic.twitter.com/OAvrUYFXD7,0
Problem HinduMuslim mein nahin hai. Muslims ne wohi kiya jo aam log karte hain. Is jagah Hindu bhi wahi karte. Problem Netas Politics ki hai,0
baba ramdev yog se k hinduon ko tan se swast bana na chahtey hai aur bollywood  bhog se hinduon k mann ko bhrast bana na chahtey hai,0
Aamir Khan  @aamir_khan #AamirKhan #priicreationz #bollywood pic.twitter.com/EGSegm5zy0,0
Sectarian war jo chal rahi pey vali nasr ka kam -politics aur sociology pey kai books hain -Maupassant ko parhain,0
Akhilesh Yadav ji Aap kisi ke bhi laas ke sath politics kar sakte hai..... Wah,0
Light aati nhi inke yahan aur humko gareeb bolte hai  #irony,1
Isaki wajah fake news hai ise roka na gaya desh ka manchitr kuchh aur hoga desh kuchh aur he jise bollywood aur journalist ko samajna padega,0
Is this true @ArvindKejriwal . Kaha gayi woh badi badi baatein ki jaatiwaad dharam se upar hogi politics...  @KapilMishraAAP have a look manpic.twitter.com/S873VnIeZS,0
Triple Talaq ka virodh wahi kar rahe h jinhone Vande Mataram aur Bharat Mata Ki Jai ka virodh kiya.,0
Abhi Bollywood wale chup rahenge.Unka janwar pyar kam ho jayega.Dawood bhaiya naraz ho jayenge,0
"Bhai tujhe kab dikhenge, dalit logo ki laash per kachrelal politics kar raha hai saaf saaf, dikh nahi raha kya",0
"Cricket News: Hashim Amla Ne Shaandaar Batting Ki. Thisara Perera Ki Innings Bhi Achi Rahi. Sarfaraz Ahmed - ""Zaheer_Rajper""",0
Aj Pakistan Ki Jeet Se Zyada Cricket Ki Jeet Hui Hai...  #CricketComesHome #PAKvsWorldXI #CricketKiHalalala,0
Bo aap jese achhe ensan bhi hai cricket ke sath sath,0
Israt jahan ko case karna chahiye jo logo ne Unhe prostitute Kahaa Hai sariyat me  likha Hai aurat ko prostitute kah kar politics kare..,0
nee dha dhairiyamaana aal aache ARR name ah use pannu paappom? bollywood la o dalai ah kalaichadhu patthalaya?,0
"Aitihasiq bhaijaan, 'jab Virtue signalling bhi karna ho aur spin bhi' Bhaijaan abb  politics se aage journalist ke taraf kadam badhate hue",0
@fatima2504 yeh kisse bat kar rahe hai aap ? #sarcasm,0
@ajuonline #sarcasm Haal chaal thik thak hai-song frm Mere Apne-Lyric Gulzar saab ;-),0
Un say kahain ab aane ki zaroorat bhi nahin hai ..phir kehte hain cricket hamare liye sab kuch hai,0
"Jaise modi ki chhori lugaai sau crore triple ralaaq se zyada hai,kis moo se triple talaq ki bat karta hai napunsak, put yr house inorder 1st",0
"bro me ye bacho ki tarah 2k11 se cricket nai dekh raha..bhout saalo se cricket follow kar raha hu,kisi ke liye josh me aake kuch nai karta",0
Pyaar hai inka ke inhon ne humari cricket dekhi.,0
Ye Umar Akmal bhi koi aakhri attention ka bhooka hai. Cricket ki Veena Malik.,0
Para 17 gov ne research k liye china bheja hai kyu ki nyay vibag spast nhi kr pa rha hai uss para mai politics nhi nazar aa rhi hai gov ko,0
Kahe bhai.. Aap kya chahte hai ki Vidhayak jee paidal ghume aur developement bhi ker de!! #sarcasm @TIMESNOW @thenewshour,1
"Mamta bano ke liye Durga puja nahin, balki halala triple talaq, 4 vivah 40 bachche, bahnon se shadi, muharram, mulle ka bang. Sadak pe Alan.",0
@bubblegumburst Kuch accha bhi Smell kar liya karo #sarcasm,0
Dekho phir sy #Cricket charhi jaa rhi hy  #pakvwxi #CricketKiHalalalapic.twitter.com/yFSUhofuJK,0
"Bhaiyyon cricket ko kam se kam nafraton se duur rakho ye request hai, and I know aaplog k bhi dil saaf hain. Love from Karachi to Indians",0
Cricket hatwaya maine waise bhi woh bezati karwa rahe hai,0
Aaj ki special thali #Snap #Sarcasm. Langar hai. Aaj to koi nahi milega galti se bhi.,1
"Acha nahi kar sakte toh gand toh na machaye, gai,bail,dalit,love jihad,triple talaq yeh sab hi karte rahoge",0
Saari Chori Pakdi Ja Sakti Haii  Magar Swimming Pool Mein...          Susu Karne Wale Ko Koi Nahi Pakad Sakta #Sarcasm #NaturallyHealthy,1
"wohi log gyan de rahe, jo kabhi hamare samne rote the #irony",1
"sarkar madarso ki nigrani krti rhi, aur hathyar aashramo se niklte rhe.... #Irony",1
Bibi @RanaAyyub khud ko liberal samjhti Hai but #TripleTalaq see Muslim women ko faida hogga uske against Hai....waah,0
Agar megha ji bekasoor hai ro purohit me kya kharabi.. politics band karo. Is desh ke sachche dusman ho tumlog,0
"#IDedicateThisGaana To @CopyWalaTweet TAREEF KARU KYA USKI, Jisne TUMHE banaya! :D #sarcasm :P",1
@msdhoni . aaj aap ne toh lajwaab innings khela... #KING_OF_CRICKET,0
"Dekho sir, ye vote bank ki politics chhod do , bhed bhav chhodo aap jao baba ke charno me puri haryana sarkar nakaara nikkami hai,khaskar CM",0
abhi tak ye baat samajh main nahi aai triple talaq musalmano k liye ban lekin khush hindu and media ho rahain hain,0
"Yeh congressie vrat,  pooja, bhagwan, bharat mata,  gau mata vaghera ke baare mein kya jaane,  yeh to sirf politics janta hai",0
#Quote by Mahatma Gandhi  #Peace #Inspirational #Politics #Democracy #Destruction #Liberty #Holy #Political #Differences #Names #Orphanpic.twitter.com/UPigh9MgWG,0
"Bhai Sarju ji rotiyaa seekh re hn lashoo pe, ye congress k khoon mein ha   ense kch ho ni paya aur ab politics krege ..",0
V all want ki AAPlog sirf kaam karte rahen gandi politics 2sron ko karne den Janta 1 din khud samajh jaegi Man ki baat/jan ki baat ka farq,0
Abe maana bey zindagi tu cricket hai aur mai Us ka stuart binny  Par fulltoss ball bhi bat ko nahi lage aise bhi zulm mat kar,0
Judges ke remarks dekh ke aisa lag raha hai ke judges ab chaska lene lagi hai #irony Its becoming a joke. #PanamaCase #DisqualifyIqamaSharif,1
"ODI and TEST Dono me hi ek Common name hai Sachin Ramesh Tendulkar Isi liye to inko Cricket ke Bhagwan kaha jate hai,",0
"#AapKiAdalat sach mein bollywood badal raha hai star ki picture flop ho rahi hai irfan,nawaz ki hit ho rahi hai,kangana poll khol rahi hai",0
Agar sharm nam ki chij hoti to politics nhi hota ispar..!!,0
Yarr .....ek baar firse politics se nafarat si hogai..,0
aise beokoof bhi apne aap Ko Bollywood ka hero samjhte hai.....sari Hui machli ke aalawa kuch nahi hai Tu jaise log....,0
ji sir sahi kha apne rahul ne puri politics ko bekar kr diya hai,0
Sonia ki family se bahar aake bolna takat hai? kal ka launda aaj politics ki bare main baat Kartha hai ...,0
Cricket News: Baad Jise Captain Banaya Gaya Use Bhar Poor Himayat Karoonga. 2004 Se 3no Formets K Liye Khel Raha Hoon. AB De Villiers,0
Bhai mazaa aa gya new video me  @iAmitBhadana  ab bs galli cricket ki ek aur video banao,0
Aap toh khush ho na? At least aap log ko triple talaq se mukti dila di?,0
sannatta isliye hai ki Bawana main AAP ki politics khul gayi hai,0
Gooh kha lo na bhai seedhe -_- har jagah politics aur chaatna koi bhakto se seekhe -_-,0
india pehly cricket ka boss tha Ab BIG3 Khatam ho chuka hai ab ICC ka raaj hai tabhi Pakistan me cricket start ho rahe hai,0
Madam ji kabhi triple talaq ke baare mein bi kuch bolo.halala nikah ke baare mein bi kuch bolo.,0
Baba banane ke liye do teen rape kes aur politics sanrakhshan,0
"@marvisirmed @Shauzab5 @javeednusrat @fawadchaudhry madam, woh nabi hain, contempt lag jayega, sab unke khilaf sazish ka hisa hain #sarcasm",0
Sitaram Panchal Dukho se door sukh ki aur chal diye... Kalakaar kabhi mara nahi karte. #actor #bollywood,0
Congratulations LEGEND @msdhoni   Mere Cricket Ki Duniya Aap Se Shuru Hoti Hai Aur Aap Par Khatm.... :)  Love You MAHI  #Dhoni300pic.twitter.com/GYdcVO7JLN,0
Helo Sar ek bar mujhe help kijiy mujhe cricket cilovb samil kijiye gav se hu itnai madt magrahu ap ka sonurajpali help i love you virat paji,0
@ArunYadavMP Triple talaq m insaf ki duhai dene wali bjp ko sochna chaiye @medhanarmada ki jail kyu bhijwaya @drnarottammisra @anandrai177,0
"Ye sach hai ki bhagwan hai but for Cricket lovers, ye to Sachin ki Bhagwaan hai..  #YeToSachHaiKiBhagwaanHaipic.twitter.com/0PVoeeeAPq",0
Vaise lagate bhi kaise agle election me Dera support nahi karta. Politics me jo support kare uske hazar khoon maf hote hain fir yahan bhi,0
60 saal tak kachra karne waalo ko 5 saal me desh saaf chahiye  #Irony #DemonetisationSuccess,1
Shareef wo hai jisay moqa nae milta! #irony,1
BJP neta ke kuch Muslim damad hai inki khusi to banti hai  #tripletalaq,0
Yahee ek desh hai jahaa 1947 ke NG family se le ke Momota tak sirf vote bank ki politics karte hain,0
"Dekho, tum gambhir majaak kar rahe ho #Irony",0
"#veerupanti #virendersehwag  Jangal me sher ke dahaad, Aur cricket me veeru ke maar,  Virodhi ki siitti pitty gum karne ke liye kafi hai",0
Bhai sachaa deshbhakt hai pop bollywood celebrities ko sikhna chaahiye inse   Nd many many congratulation Bhai Vijender Singh Jai ho,0
Maithili ji kaise ho Mujhe To Lagta Hai aapne film actor Ban Jana Hai To cricket Kaun khelega,0
Esi liye India kabhi Vikash n kr payega etne ghatiya politics jo hoti h,0
yaaro mujhe muaf karo... mein nashe.mein hoon.. #irony,0
Bhai sahi saval hai aap ka aaj itna bura lag raha hai aise sirf politics ke liye desh ke Army man ko 9 yrs wait jail or abhi bhi beghuna nai,0
TIL that @RayuduAmbati is ek number ka chootiya. #AmbatiRayudu #Cricket,0
"Haha #Irony ""@Ibne_Ghazi: @iAafaq_Ahmad Yahoo pe Jane kaliye Bhi Google pe jana padta hai:)""",1
Humarr bachcho ki man ki baat papa ne pay kar diya par humara flat nai mila dhoni bhaiya aapne ye kya kar diya humne to cricket khelna thaa,0
Nawaz shareef aj bhi politics karne aa gaya ha  Inteha ka beghairat admi hai,0
"Bhai tumne toh kannon bana kar rokne ki koshish ki hai, islam mai dahej toh completely haraam hai. Triple talaq tumhari samajh k baahar hai",0
"Tarah tarah me bahaane, Triple Talaq cancil Na ho issue koshish me kuch bhi karenge.",0
@sanchitabhartiy #CaptionTheMoment #MicromaxPhone #IndvsSL  Yaaro cricket bada hi gajab ka khel hai ek baar me chakke chuda deta hai,0
Sir ji politics kitna besharam hota hai wo aap jaise leadero se pata chal raha hai.samabedna kya hota hai?popat jaisa yaad kar liya kya?,0
"Balochistan Men Cricket Ke Farogh Ke Liye Mazid Stadium Banane Jaenge, Wafaqi Wazir-E-Parlimani Amoor. / KHALID KOSH",0
Mubarak ho bhai pr duwa hai ki aapke bete ko politics ki gandgi se dur ek pyaari si zindgi mile,0
Har ek friend (cust) jaruri hota hai se jo tera (cust ka) hai wo mera hai tak. Bharti Airtel has come long way #Sarcasm,1
Acha hota agar Najam Saithi ke jaga ye phateechar IK @ImranKhanPTI cricket ko agay lay k chalta.,0
"Politics ka level itna niche gir gaya hai ki mp , mla banane ke liye gunde aur mawali rapist babao ka sahara lete hai aur unka sath dete han",0
"Sukoon-e-dil ko chahiye jo cheezein, Wo dhoond rahe hain ladh ladh ke marr marr ke #ByMe #Shair #Irony @AbidZaidi1 @romarizvi @anandnama",1
"Plz gorakhpur ghatna ko le Kar politics na karein ,agr Kutch Kar sakte hi to in parivar walon ke Saath unki is dukh bhari ghadi mai",0
Bahubali aur GST ke baad Bollywood ke buri tarah se lag gaye bhencho...khane ke wande ho padi,0
"@rajamumtazahmed @bilalchd @umairazmat13 @maryamnsharif IK karay to change of stance, MNS kuch karay to mulki mafaad #irony",0
Nasaf Mudat Puri Honey K Dawran Sharjeel Ka Raweya Musbat Raha To Baqi Saza Maaf Kar Di Jay Gi Par 2 Saal 6 Maah Bad Cricket Khel Saky Gay,0
"@manakgupta ko ye sab nahi dikhta,, unko sirf musalmaan dikhte hai,, triple talaq dikhta hai,,,",0
#anuragbhadoriya  ji aap log ke  upar dhikaar hai politics  liye kuch bhi bech sakte ho yaar.... soch aisa rakho maa or mulk ek hai,0
#TripleTalaq Aur mujh jaise ko gond wala glass pasand nahi islye todne se phle das baar sonchunga..warna gond jisse hala kahte he lgana hoga,0
Shameless lady. Politics baad bhi kaar sakti thi. Abhi ghao main namak lagarahi hai,0
@anjanaomkashyap triple talaq par bahut debate Kiya aapne ab Rape jo Horsham hi uspar v debate karlen Kab or kis waqt pls mention,0
"#TripleTalaq Muslimo ki hazaro samasyao me se bjp wo dhundh k layi jisse apne vote bank ko khush kar sake, or bhi samasyae door kra do",0
Ladkiyan Sirf Kitchen me Shobha deti h  Aur esi soch rkhne wale GATAR me...  #tuesdaythought #sarcasm #Feminism,1
Ghazab Ka Hai Din.. @thealkayagnik  #AlkaYagnik #Bollywood Alka Yagnik #MelodyLane #AnandMilind @AnandMilindFCpic.twitter.com/YzqPRvKBcl,0
"Kyoki Aplog ko pata h vote kaise Lana h ......( triple talaq,Ram Mandir,jai Shriram ,jai jwan? Etc",0
@AlshaarKhan @avi_dby Ek to help kar rahe hai #NightFantasies mein. Upar se #sarcasm aur suno :P,0
GST day aur CA day ki dher sari shubhkamnaye #Irony,1
CricKeT_NeWs  6 SaaL TeaM Ki QeYaDaT KaRNa MeRe LiYe Izaz He. Ab KiSe Aur Ko AaGe Aana ChaHiYe. Sabiq Captain ABD Villier  Rept#Asim Jawad,0
Bollywood style; agar gai ka doodh piya hai toh gai kahan hai batao! Agar beef ban gayi toh tum Sachche Kashmiri nahi Ho Sachche dera Ho!,0
Kya ham sach me Chinese chizo ka bahiskar karte hai. Hamari bhartiya cricket team ki Tshirt me bade bade achharo me OPPO ka prachar ho rha h,0
"Abhi Ye Behas Nahi K Kon Aa Raha Hai, Kon Nahi. Cricket Honi Chahiye. Abhi Koi Bhi Ghair Mulki Khilari Aenge To Acha Hai. Wasim Akram",0
Chot Bhai triple talaq q ignore kr rha ye konsi chot Bhai phle patthar mar toh TB chot aayegi ..hastag #triple talaq,0
Bhai sahab aaap legal numbers ki bat kar rahe...triple Talaq legal h kya???,0
#StarIndia ab @StarSportsIndia aur  @StarBharat par match dikhana..number-1 ho jaayega..bhulade darr kuch alag kar(cricket dikhao),0
