Sentence,Tag
"Ye hai India ka tyohaar !!

RT @Atheist_Krishna Ek taraf Preity Zinta ka pyaar, dusri taraf Sachin ka pyaar......!!

#MIvsKXIP",0
UP main local leader khada kar do. Abhi 2 saal hain. Warna fir Modi ji ko Daud Daud ke rally karni padengi aur behen ji jeet jayengi.,1
"""Ab ki baar, Malabar"" - #ModiInDubai #fake",1
Stardust awards kachra hai.,0
Bhai @iamGunjanGrunge mujhse milne aao to English seekho ya nahi.. dont worry.. Bas 300 rupay le aana.. Beer piyenge ;),1
Judge kitne madarchod ho gaye hai iss desh ke #MaaBetaBail,0
"2 din dry day ho toh pehle se stock bhar jaata hai na?
Same thing #meatban",1
"Shayad meri shaadi ka khayal dil mein aaya hai, isiliye mummy ne meri mujhe iPill dilwaya hai.",0
"""Aisa lag raha hai, beti ki shaadi hai aur aakhiri me tent waala phone uthana band karde?"" WTF Hindi Commentary! #WT20Final",1
"Pati uska 
Ghar uska
Khana uska

Tum feminists apni maa kyu chudwa rahe ho",0
Pehle-laaj Na-hilani,0
Log itne chutiye kyu hote hai?,0
Anushka Sharma ki Holi shuru ho gayee,0
"""Ye mere Pakistan se aayee hai.. Mere Pakistan se..""pic.twitter.com/gy40LVopzk",0
Technology ke iss daur mein sense ki asha na rakhe.,1
"Aaj to Sunday hai.. Aaj @balliawalebaba ka din hai

RT chahiye to baba ko apne fav tweet ka link de ",0
Dhoni ne wo stumping nahi kiya hota to lag jaati ,0
Seedha bolun to @AdarshLiberal ke less than 10 memes dekh ke pure #AdarshLiberal toli ki fati padi hai.,1
"#ThingsYouShouldntSayAfterSex 
Wallet ghar bhool gaya",1
"Suno gaur se duniya walon
Chahe jitne mahal bana lo
Uske aage gate laga lo
Uske aage honge hum Nepali",0
"Jodha Akbar on Zee is Mughal-e-Azam, Kyonki Saas Bhi Kabhi Bahu Thi, Kasauti Zindagi ki and Kabhi Khushi Kabhi Gham in one serial.",1
Raina usko mazza Chatara hai #IndvsZim,0
"Hans Raj Hans ? 

Mai kyun hasu ?",1
Priyanka-Robert jaise achaanak se Lalit Modi se mile kal ko Dawood se bhi mil sakte hain. Dare Arnab ask?,0
"Ashutosh: Bhai kal twitter pe #AAPrilFoolsDay banane ke chakkar me hai bhakts
Kejriwal:pic.twitter.com/Ucn4aHMQIh",0
"Mein to abhi bhi yehi kahunga.. Taali doni haath se bajti hai.. Ladki bhi doodh ki dhuli to hogi nahi 

Baki aap samajdaar hai",0
"Kanhaiya ko bail chahiye, uske paas Sonakshi ko bhej do.",1
Jaane kitne dinon ke baad gali mein aaj chand nikla aur Suraj bedroom mein ghusa.,1
Kyu gaali de rahe ho. Kaunsa pakistan se match hai bhenchod.,0
.@ashutosh83b jaari rahega Ashutosh ka chootiyavaad,0
Virat be like- Isse pehle ki ye saala run out karwaye ek-do chauke chhakke mai bhi maar loon!,1
Bhai @ArvindKejriwal abhi to dilli aur Gujarat hi hua hai.. Poore desh ki maa chodni hai.. ANARCHY ZINDABAD,1
Ji haan Pandya ke upar Sri Sri ka hath hai pakke se,0
"""Main aaj bhi pheki huee Ball nahin uthata"" ~ Umar Akmal 

#TwistedBollywoodDialogues",1
".@sardesairajdeep Sir, result dekhne ke liye toh vote kar do, aap leading ho #Respect",0
"Na Sadak na vikas..
Sirf andhvishwas #YoNitishSoTantrik",1
Janta Parivaar #GameOfThronespic.twitter.com/qlZUVJYefb,0
Aaj Kumkum Bhagya walo ne jyada bakchodi ki to khuda kasam TV tod doonga.,0
CHAAR BAJ GAYE... AUR CHAAR BACH GAYE !!,0
#KejriwalDiwas to kal hi mana liya gaya. Aaj #VishwaKejriwalDiwas hai ,0
"*Soon*
Daughter - ""Papa.. Mein dosto ke saath Lonavala aayee hu..yaha 2 packet Maggi bhi khayee hai.. Mujhe maaf kar do"" #Bisleri #SachBolo",1
Baby ne block kar diya.. Shayad phatakey phorney gayee hogipic.twitter.com/0uYFLd97nF,0
"Guru gud reh gaya, chela cheeni ho gaya. #Dhoni #Raina #GLvRPS",1
"Agar pyar zindagi hai toh zindagi jhand hai. 
Jhand = Zindagi = Pyar",1
"Baal achhe katwaye hai madam, kaunsa hajaam?",0
"AIDS
AID
AI
A
AA
AAP
AAPT
AAPTA
AAPTAR
AAPTARD",0
Ye 10 runs bhaari padenge :(,0
Pyaar maanga hai.. Khairaat nahi maangi..,0
"Reporter: Sir daroo peene ka sahi tareeka kya hai ?
Kejriwal: Small milate jao.. Large banate jao..pic.twitter.com/TwjdUrJHXA",1
"*Barkha Dutt singing for AR Rahman*
Beirut aa gayi re, Beirut chha gayi re, pili pili sarson phule...",1
Jee karda.. marjaniya.. #badlapur #OnLoop,0
"People in India just want gossips like ""haww.. Pata hai Gupta ji ka beta ladke se pyaar karta hai""
""Chee chee""
""Hey bhagwaan.. Kya zamana..""",1
"De di hamein azaadi bina ____ , bina baal. Sabarmati ke sant tune kar diya kamaal.
#TensionNahiLeneKaCircuit #BapuHaiNa",1
"It's wrong to say ""ab aaya oont pahad ke neeche"" for Tanmay Bhatt. Should be ab aaya haathi pahad ke neeche.",1
Jab dekho tab Manchester United haar jata hai fir bhi log GGMU GGMU karte rahte hai. Kya chutiyapa hai kuch samajh nahi aa raha.,1
"""Bhaiya Goal ki taraf le lo""

Autoguy: ""Us taraf nahi jayega""pic.twitter.com/S8MqgLf25i",0
Ye election hum @Joydas ki wajah se haare haipic.twitter.com/rD3MilueQy,0
"Ho gaya Pakistaniyo tumhara fake bday celebration..

Ab dekhna kal Independence Day kaise manaya jaata hai ",1
Aaj mere ek tweet se bohot saare kutto ko haddi mili chabane ko.. ,1
Aadhe jhaantuon ko ye samajh aajata toh desh aage badh jaata,1
Bahot hi achhe din #Budget2016,0
"Mujhe tum chupke chupke jab aise favorite karti ho, achhi lagti ho.",0
"Itna emo, aap ko beemar, bahut beemar kar sakta hai.",1
"Insaan daaru bandh, cigarette bandh, socialzing bandh kar sakta hai, magar apne biwi ka muh kabhi nahi.",1
Bohot zor se gaali aa rahi hai,1
"Jamai Raja, Kumkum Bhagya, Diya Aur Baati Hum etc etc. 
#ThingsThatUniteIndians",1
"Aamir Khan bhi election result dekh kar kahega ""dosto ye kuch chaukane waale aakde"" #BJPAheadMGBDead",1
"The difference between Manmohan Singh and Narendra Modi is, ek baitha rehta tha aur ek udta rehta hai.",1
Aap ko koi izzat nahi deta? Ye lo.pic.twitter.com/1GiXaxq9pO,0
PLEASE STOP MAKING JOKES ON SALMAN KHAN. BHAI BOLA NAHI CHALA RAHA THA GAADI TO NAHI CHALA RAHA THA. #BHAIROXX,0
"Na rasta maalum, na tera naam pata malum...kaise tere pyar ne mujhko thoka kya maalum?",1
Subhash Ghai kyu kar raha hai?,1
"Likh ke le lo, Binny sab ka muh bandh karwaega.",0
.@sardesairajdeep sir Nehru was god. jiska namak khao wahi bhagwan.,0
Ashwin zinda nahi hai kya?,0
"#LoseAFriendIn3Words
BhabhiHogiTeri ShaadiHogi Meri",1
Ranveer Singh is more irritating than Shahrukh Khan.,0
Gulaabo jo chahe failaye apne tumko kya?,0
"Abhi bhi wohi kehkar pukaarte hai, magar pyar se.",0
Bhaisaab aadha dozen sabar ka meetha wala phal dena,0
"On eid Salman Khan releases 'Bajrangi Bhaijaan', on diwali he will release 'Abdullah Bhraata-shree'.",1
"""Mera bhai roz 5 ghante cartoons dekhta hai..""pic.twitter.com/gTGepfbIT2",0
"'Mere sapno ki rani kab aayegi tu?'

Nani: aaj maid nahi aayi",1
Pyar ne tumhe kya banaya?,0
"12 balls aur bachi hain, dekh ke nikaal lo. Isko Dangal ke time me dekhenge!",0
"Kejri Yogendra se pareshan.
Modi Yogi se pareshan.
Musalman Yoga se pareshan.",0
Kal jeete koi bhi gaaliya to Pakistan ko hi padni hai.. To saare mil ke bolo.. Afridi ki..........,1
Salman ki ex par kabhi sandeh nahi karte. Kabhi bhi maat de sakti hai.,1
Rashtrapati Bhavan has just one loopic.twitter.com/w9LdydGCHZ,0
"""Ab log 2 mahine tak joke banaenge mere par""pic.twitter.com/LG8Czfdlkq",0
.@ranaayyub jis din Babar ne toda us din Allah kya soch rahe the?,0
"Rajiv Gandhi ne apni will nahin ki thi. Isliye 2014 tak cheezen unki maa, biwi aur bachchon ke naam ho rahi thi #RememberingRajiv",1
Bhenchod ek Vyapam ghotala kya ho gaya.. Log Bhopal me shaadi nahi karwa rahe apni ladkiyo ki..,1
Andheri ke upar toh waise bhi Bombay nahi Mumbai hi lagta hai.,0
Itne jhoothe case twitter per RT karwao ki kal agar sach koi girl harass ho to koi us par vishwas na kare.,0
"Bolo Radhe maa ki...

Audience: AANKH",0
.@NavenduSingh_ bhai tu hamesha pehle ungli karta hai phir pehle rota hai.. Pakka kejruwal supporter hai tu  @IntellectsOfBJP,1
"I always wondered halal hone ke baad bakre kahan jate hain, jannat ya jahannum aur qayamat ke din unka kya hoga.",1
Aaiye hum aur aap khelte hain kaun banega crorepatipic.twitter.com/5HIjXCnHSz,0
Even Rahul Gandhi jokes say 'Bas karo aur kitna maroge?',1
TL pe koi adarsh liberal jisko patakho se dikkat ho.. Ye bomb apni gaand me bhar le.. Batti mein laga doongapic.twitter.com/nva3UI1BHD,1
"Yo Yo to Girl's dad: I want to marry ur daughter
Dad: NO
Yo: Mujhe lagta hai aapne mujhe pehchana nahi
D: Pehchan liya. Tabhi mana kiya hai",1
Ashutosh ki tape bankscam tape par atki hui hai,0
Bas kar @toastingtoaster ab rulaega kya,0
"Ameesha: Kaho naa pyaar hai.. Kaho naa pyaar hai.. 

Hrithik: NEW PHONE WHO DIS ??",1
Thand pai gayi kaleje vichpic.twitter.com/yD4gHOdZI7,0
"Tu kisi rail si guzarti hai, main kisi passenger sa ghus jaata hu.",1
"Me: Aaj kuch toofani karte hai.

Mom: Pani ki bottles bhar ke fridge mein rakh de.",1
"Kejriwal: Mujhe chahiye Swaraaj!
Yogendra Yadav: 'Swa' mein kaun-kaun?
Kejriwal Supporters: Yo Ya Madar#$%, Bhen&^%$",1
"""Mein Kaun Banega Crorepati se Amitabh Bachchan bol raha hu..""

SBI Employee: Ab to bank band hone ka time ho gaya. Kal phone karna..",1
Bhaijaan ne ye jo locket pehna hua hai Bajrangi me ye kaha milega. Lena hai.,1
"He - Suna hai tere chahnewale.. Aage dus hain peeche baara. 

She - Nigga I'm Jayalalitha.",1
Bavasir ho jaaye magar pyar nahi,0
"Na rasta maloom na tera naam pata maloom, kaise mere pyar ne tujhko dhunda kya maloom #GoogleMaps",1
Aisi kismat ke saath to aaj west indies women's team se bhi nahi jeet sakte they.,1
Jaise holi par purane kapde pehen kar rang khelte hain waise hi match ke baad purani CRT TV phodi jaati haipic.twitter.com/eDYzWLK1aO,0
"""Saari saari raat bahar rehta hai ye ladka. Pata nahi kya karta hai kaha jata hai. Aur pucho to jawab nahi deta""- Batmom #IfBatmanWasinIndia",1
"Kajol: Jaati hu mein..

SRK:Jaldi hai kya..

Ravish: Jaati ?? Brahmin ya Kshtriya ??

 #FarziPatrakarRavishKumar",0
.@Atheist_Krishna tere saath ye karna chahiye @KyaUkhaadLegapic.twitter.com/aDuATGkSTs,0
"Salman: Bajrang Bali ka bhakt hu jhooth nahi bolunga
Sonakshi Sinha: Hum prasann huwe, shishya.",0
Kya @JhaSanjay hamesha Modi Modi karte rehte ho.. Kabhi Pappu ki girebaan me bhi jhanko.. Kitni badboo aati haipic.twitter.com/CuEFdC5MTj,1
Kya chutiya jaisi topic pe bhi log debate karte rahte hai bhenkelode.,0
Kuchh log Rega Jha ki bhi chaat rahe hain. Dhanya ho mere bharat-vaasiyon!,1
Chitrahar mein bijlee udd gayi,1
"DHONI MERE BHAI, TEST MATCH NAHI HAI YE !!",1
Maam @RadhikaBudhwar aap Sunday ko paida hote to aapka naam Radhika Ravivaar hota ,1
Sir @ArvindKejriwal raita phail gaya hai *bro fist*,1
"""Lagta hai bura waqt suru ho gaya hai "" #BiharKaJaichandShatrughanpic.twitter.com/ylJ6gD1bWO",1
Kal India haare ya jeete.. Dhoni zindabad tha.. Zindabad hai aur Zindabad rahega !!!,0
"Sir @bhupendrachaube tuiter pe sambhal kar boliyega, aaj to aapne apni hi lungi utarwa di",1
Digvijay aur Sanjay Jha apni nayee maalkin ke saathpic.twitter.com/S2Hc34bZSh,1
"Free speech: Bharat ke tukde honge

Anti-national speech: Vande Mataram 

#ILoveMyIndia",1
"Ek baat bata du AAP se
Nahi darti kisi k baap se
Jaa mere naam k bill phaad le
Jo ukadna Ukhaad le
Mein Superman
Tu Mufflerman

~ Kiran Bedi",0
BHAK BHOSDIKE,0
Bhenchod pani mein barf daal ke nahana padta hai.,1
Jyada khush mat ho RWs.. Sonia Rahul ko bail ho jaegi.. #SoniaRahulHazirHo,0
.@OfficeOfRG bhai Dilli se to 1AC me gaye ho.. Ab ye nautanki kyu ?,0
"Baap ka naam - Kanye West 
Beti ka naam - North West
Maa ka naam - Vikhroli East",1
Love tyohaar ka khana #RakshaBandhanpic.twitter.com/VEBYMo7htE,0
Naam bante hai naamkaran se. Risk se nahi.,1
"Galti se TV pe splitsvilla lag gaya..

Ab TV ko Ganga-jal se dhona padega ",0
Haha @HathwalaThakur bhai purane din yaad dila diye,0
Be someone's 'bhai jab tak garam roti aa rahi hai ye le meri half roti kha le',0
bhai raina tera ho gaya ho to yuvi ko batting karne de,1
Umpire ko maara? Abhi woh tumhari maarega. #IndvsPak,1
Aaj 20-25 logo ko unfollow karne ka mann bana liye hai,1
Didi @ranaayyub Yakub bhaijan ke jane ka ghum kuchh kam hua ki nahin?,0
Hahaha @SalmansArmour chutiye mention spam karke kaun se tune kuch ukhaad liye.. Khareede hue follower jaise Salman ka khareeda hua driver,1
Ye @MeetUunngLee bahot hi zyada darling hai.,0
"Oral triple talaq is indeed irrational. Ek talaq lene ke liye teen bar ""talaq"" bolna padta hai. How absurd.",1
"Arre yaar iss waqt kya sujhta hai? 
Gaand.",1
Jab insaan li gaand phatti hai to awaaz nahi aati #BoycottDilwalepic.twitter.com/t7MHY3som1,1
RSS ka mazak udane wale Hinduon ko Pakistan ya Bangladesh mein paida hona chahiye tha.,1
.@JhaSanjay chup ho jaa....pic.twitter.com/Jhf4egi9uo,1
Tumlogon ko Bhenchodon Kejriwal ki gaand maarne se fursat mil gayi ho toh iska bhi reply kar do. Friend is waiting.,1
RW walo hum log ka solid chutiya kata hai. Na Sonia ka kuch hoga na Vadra ka  #SoniaAmmaKeAageModiNikamma,1
"Mall ma ladkiya aur daaru ke theke pe ladke same cheez sochte hai..

Ye bhi le lu.. Wo bhi le lu..",1
Aaj Tharoor sahab ko ykayak apni pakistani mehbooba yaad aane lag rahi hai.,1
Kya Modi ji Bloodshot issue par kuch kahenge ?? ~ Liberals,1
.@RanaAyyub subah shaam ISIS karti rehti ho.. Jao.. Tumhara to admission test bhi nahi lenge wo log ,0
"Modi ji jaa kar bhi aa gaye.. Ab Obama aayenge.. Par tujh jaise yahi reh jaenge

RT @JhaSanjay #Feku says: I have USA visa; from Ulhasnagar.",1
500 banayenge ye haraami log.,0
Abhijeet Bhattacharya ne saabit kar diya hai ke kutta woh hi hai aur uss par gaadi chadha deni chahiye..,0
"To aaye kyu nahi chutiyon ??

RT @AsliBinLaden Bangladesh ko hara ke semifinal mein tou hum bhi ajate",1
"Mom: ""Aaj khana jaldi kha lo.. Sandhya important mission par hai.. Dont disturb me then""

#FML #SandhyaRathi #DiyaAurBati",0
Iss tweet ke saare shabd kalapanik hai aur iska kisi jeevit aur mare huwe logon se na koi lena na dena na shiv sena.,1
Tujhe ghanta kuch nahi pata Jon Snow. #GoTIndianVersion,1
Poori duniya aage nikal jayegi lekin UP Bihar main wahi Prakash Jha ki movies wali politics chalti rahegi.,0
"Shaam se aankho mein kuch nami si hai, TL par hot DP's ki kuch kami si hai. #Irshaad",1
"Khushi ne hamari hamein, maar daala allaaahpic.twitter.com/WC08A2y0gZ",0
"""Bhaijaan ka condom phat gaya.. maine uski silaai kardi.. i m soo issmart""

#TweetLikeAPakistani",1
chacha @JhaSanjay Manipur militants killed. shok sabha ki taiyari karo.,0
30 ke paar toh De Villiers itni jaldi pahunch jata hai jaise kuch runs ghar se lekar aaya ho.,1
"...and Biryani is like, is sab me meri galti kya hai ",1
Naksh Tara ko chodne se ab sirf do kadam door ,0
"Aee @Insane_chorri mere pe meme banana band kar 

 @iamGunjanGrunge @witchybitchygalpic.twitter.com/qzbzbACHLE",0
"Dil se nikli hai duaa, enough of this Gerua.",1
"Samsung jitne bhi phone bana le, sab same dikhte hai.",0
Log aajkal khud pe sly maarte hai.. Lagta hai AAP ka supporter hai pic.twitter.com/wxsB7ZKLLH,1
Ab dekhna ye hai @aloknath ji Tara ka kanyadaan karenge ya nahi #Suspense #YeRishtaKyaKehlataHai,0
"""...kyuki Betiyaan khaas hoti hain"" - Amit ji at #Filmfare. Moment of the event.",0
"Yahan se pachas kos door gaon mein jab bachcha raat ko rota hai, toh maa kehti hai bete so ja  nahi toh Akshay Kumar ki movie laga dungi.",1
"He: Main tumhare liye taare tod launga.
Stars: Woh dekh chutya *bro fist* #haha",1
Din bhar relationship ka gyaan chodne walo.. Bachpan me aisa kya hua tha tumhare saath,0
Dettol ka jingle sun ke use pine ka man kar raha hai.,0
"Chura liya hai tumne jo dil ko, ab apni maiyya nahi chudana sanam.",0
"FTII and now Gujrat, Kejriwal ab anarchy karte nahi karwate hain.",0
ek bari ho gaya aur ek pe to case hi nahi chalapic.twitter.com/Q7tW68e6as,0
"Padhai karo toh jo chahe woh ban sakte ho
#WorstChildhoodRumours",1
"Then: Tujhe dil mein bandh kar du dariya mein phenk du chaabi

Now: Kundi mat khatkao raja seedha andar aao raja.",1
KYA SIRF 10K WALO KI IZZAT HOTI HAI?,0
Kya chutiya paer pe bowling kara raha hai. Ando pe daal.,1
MAAAAAA KI ANKKHHHHHHH!!! Mauka Mauka Mauka Mauka Mauka Mauka Mauka Mauka. Aagaya ji aagaya. #IndvsSA #MaukaMauka,0
AAP - Aadmi Aatmahatya Party #KillerKejriwal,1
"Bahaaron mehboob barsao, mera phool aaya hai.pic.twitter.com/jDWEEmQMHn",1
"Kyon chalti hain pawan..
Kyon jhoome hai gagan...
#BiharKaJaichandShatrughan",1
Matlab apni hi sarkar agar Gandhi aur Ambedkar ke gungaan karti rahegi toh apne hero log ko kaun puchega.,1
Log itna khush kyu ho rahe hai?,1
"""Mitron, madam kehti hai ye achhi baat nahi hai"" - Narendra Manmohan Vajpayee
#PMMashUp",1
"Earth: Bhai tere paseene kyu chhoot rahe hai
Pluto: Gaand phat rahi hai
Earth: Kyu be ?
Pluto: Vadra ki nazar na pad jaaye

#PlutoFlyby",1
KONINOOR LEKAR AAO MOTABHAI !!,0
"Dard-e-dil dard-e-jigar
Dil mein basaya aapne
Pehle toh main shayar tha
Chutya banaya aapne...",1
"Bhenchod is wakt patakhe chalane walo, bhagwan kare ek sutli bum tumhari gand ke niche fat jaye!!!",1
Maam ji @priyankac19 Rahul baba car me padyatra kar rahe hai.. Aise to wo PM bhi ban jaenge Champak wale Nandanvan ke,1
Patakho ki ghar wapasi,0
Tumhare andar ka Raavan amar hai.,0
"*Clinic*
Doc: Kab se pareshani hai?
Mika: Pandhraa saal, aye ganpat chal daru la.
Doc: Ye raha pagal thaane ka address
Mika: *slap* *slap*",1
.@iPoonampandey Pls aur dikhao naa,0
Bhai ki next film ka naam hai Chuddhi.. oops.. Shuddhi.. err.. yes Shuddhi,1
Dhoni ke character par shaq mat karo bey.. Galti ladko se ho jaati hai,1
Dilwale dulhaniya wapas le jaao.  #UpcomingSequels,1
Third umpire is an Ambani agent. Sab mile huye hain. Isi ke liye to aam aadmi lad raha hai. Ye hone nahi denge. Yehi to scam hai. #IndvsPak,1
.@OfficeOfRG bhai bohot ho gayee bakar bakar.. Jaa so ja.. Uth ke mummy bournvita pilaegi,0
"Shashi Kapoor: ""Mere paas maa hai"".
Suresh Raina: ""Mere paas bhanja hai"".
Salman Khan: ""Mere paas driver hai"".
*awkward silence*",1
"Judge: Aap Indian Idol mein kyu aana chahte ho?

Kyunki bhosdike mujhe roadie banna hai gaana thode hi gaana hai",1
"Sonam - ""Kabhi kabhi aisa lagta hai ki tum koi aur ho""
Salman - ""Han wo Bajrangi Bhaijaan jaisi movies karne ke mujhe bhi aisa hi lagta hai""",1
"Rahane to Watson is like - aankh dikhata hai madarjaat, Rajasthan Royals ka captain main hu is bar. Khelna hai ki nahi !",1
AAP walon ke ye haal hai ki agar Modi pe joke maro to bhi unhe tarif hi lagti hai.,1
Koi baaris band karwao yaar.,0
"Anupam, Kher chhodo.",1
"Wo beef bhi khata hai aur pork bhi, Hinduism ko bhi gali deta hai aur [private mein] Islam ko bhi, liberal ka koi dharam nahi hota.",1
.@sardesairajdeep Sir aapki TL kholte hi mobile se dhuaan nikalne laga. Itni buri tarah se to kabhi cooker me daal bhi nahi jalti meri.,0
Ganga mein nahaa ke aur bhiii pavitra hogayi ho.,0
"SRK - Ye jo thode se hai paise.. Kharch tum par karu kaise.. ??

Juhi - PayTM karo..",1
"*Raid in Kejriwal's office*

Ashutosh: Kejriwal ji Diwali ho gayee.. Ab red paint kyu karwa rahe ho

Kejri: Ise jail me daalo pehle..",1
Aaj blue hai paani.pic.twitter.com/m2bfF77vE2,0
Big Boss chahte hai Raina aur Dhoni apni prem-leela band kare aur maidaan pe aaye,1
.@sagarikaghose ab baarish bhi Modi jo karwaenge ?? Kyu paglu aurat,1
Women's day saal me kitni baar aata hai?,1
Bumrah dono wicketo ke beech Gumrah ho gaya.,0
"Monday se dar nahi lagta, par subah uthne se lagta hai.",0
Arvind Kejriwal jeet gaya to kitne log Mumbai mein migrate karenge?,0
Virat Kohli - BHENNNNNNNCHOOOOOOOODDDDDDDD. #IndvsPak,1
Bas karo @witchybitchygal SUEnami aa gayee ,0
"Kalamwali bai theek kehti thi, jo kog 1947 se Quraan aur Bible padh kar nahi jaage woh tumhara akhbar padh kar kya jagenge? #Nana #OneSide",1
Sehwag > Shikhar Dhawan + Rohit Sharma,1
Rahul Gandhi saluting his hero Chotta Bheempic.twitter.com/CjTUmQhlM0,1
Oye Stark khaandaan ke chiraag @iamGunjanGrunge ye dekhpic.twitter.com/mpL3Ui6aHW,1
"Kal nahaye bina match dekh rahe the na sab, isiliye haar gaye.",1
Sabne aaj chutti le li aur ab Australia sabki chutti kar rahi hai #IndvsAus,1
Soch aur nunni hamesha badi honi chahiye.,1
Steven Gerrard bhi Maggi khane lag gaya kya ?? #LIVMUN,0
"""Bhai dekh, Kaptaan hoga tu apne ghar pe, window seat pe to main hi baithunga"" #AUSvPAKpic.twitter.com/8mJ4oAYLSN",1
"Rakhi: ""Mere Karan-Arjun aayenge""
Sagarika: ""Mere Nadeem-Shravan aayenge""
#SagarikaDialogues",1
"He was like snow who melted on her hot body, tuzya aaicha gho aai zh**adi.
#Irshaad #MiMarathi",0
"#DirtyTalkIn4Words ""MERE PATI AA JAENGE""",0
"Ye aakashwani ka mumbai prasaran kendra hai, aur aap sun rahe hai somnath bharti.",1
Atithi devo bhava. Guests ghar aa chuke hain. ,0
Bhai ko koi batao ki tu rishi dhawan hai shikhar dhawan nahi.,1
"Kesariya hai roop mharo, elaichi hai belly button mharo",1
"She: Aaj mujhe make up ki dukaan dikha lao.. Thodi shopping karni hai
Me: Ise dekh lopic.twitter.com/nCj3CWmEEQ",1
